"endTime","artistName","trackName","msPlayed"
"2019-10-08 12:10","Mads Veslelia","We Are","30525"
"2019-10-09 06:03","Ryan Oakes","SUPERMAN","23646"
"2019-10-09 06:04","Sik World","I'm Lying","3781"
"2019-10-09 06:04","Lucidious","Equals","9440"
"2019-10-09 06:04","Lucidious","Tell Me","6388"
"2019-10-09 06:04","Sik World","Intro","4962"
"2019-10-09 06:04","Sik World","I Got This","4181"
"2019-10-09 06:04","Ryan Oakes","NUMB","21726"
"2019-10-09 06:04","Lucidious","Drowning","20814"
"2019-10-09 06:05","G-Eazy","All Facts (feat. Ty Dolla $ign)","20320"
"2019-10-09 06:05","Sik World","Hella Bars 2","25996"
"2019-10-09 06:05","Ryan Caraveo","Grim Reaper","14019"
"2019-10-09 07:53","G-Eazy","I Mean It (feat. Remo)","96231"
"2019-10-09 07:57","G-Eazy","Guala","251169"
"2019-10-09 07:58","Eminem","Remind Me","0"
"2019-10-09 07:58","Eminem","When I'm Gone","217"
"2019-10-09 07:58","Eminem","Greatest","0"
"2019-10-09 07:58","Eminem","Normal","517"
"2019-10-09 07:58","Eminem","Cinderella Man","314"
"2019-10-09 07:58","Eminem","Cleanin' Out My Closet","0"
"2019-10-09 07:58","Eminem","Like Toy Soldiers","0"
"2019-10-09 07:58","Eminem","Space Bound","173"
"2019-10-09 07:58","Eminem","Bad Husband (feat. X Ambassadors)","0"
"2019-10-09 07:58","Paul Rosenberg","Paul - Skit","0"
"2019-10-09 07:58","Lil Wayne","Drop The World","66"
"2019-10-09 07:58","Eminem","Fall","0"
"2019-10-09 07:58","Eminem","Rap God","300"
"2019-10-09 07:58","Eminem","Good Guy (feat. Jessie Reyez)","0"
"2019-10-09 07:58","Eminem","Nice Guy (with Jessie Reyez)","0"
"2019-10-09 07:58","Eminem","Nowhere Fast (feat. Kehlani)","0"
"2019-10-09 07:58","Eminem","Guilty Conscience","832"
"2019-10-09 07:58","Eminem","Role Model","668"
"2019-10-09 07:58","Eminem","Tragic Endings (feat. Skylar Grey)","0"
"2019-10-09 07:58","Eminem","In Your Head","0"
"2019-10-09 07:58","Eminem","Sing For The Moment","12"
"2019-10-09 07:58","Eminem","Just Lose It","1802"
"2019-10-09 07:58","Eminem","Arose","700"
"2019-10-09 07:58","Akon","Smack That","0"
"2019-10-09 07:58","Eminem","Lose Yourself - From ""8 Mile"" Soundtrack","1667"
"2019-10-09 07:58","Eminem","Stepping Stone","0"
"2019-10-09 07:58","Eminem","Not Alike (feat. Royce Da 5'9)","0"
"2019-10-09 07:58","G-Eazy","Rewind","12170"
"2019-10-09 07:58","Eminem","Castle","1702"
"2019-10-09 07:58","Eminem","Mockingbird","0"
"2019-10-09 07:58","Drake","Forever","0"
"2019-10-09 07:58","Eminem","Stan","0"
"2019-10-09 07:58","Eminem","Survival","0"
"2019-10-09 07:58","Eminem","The Real Slim Shady","111"
"2019-10-09 07:58","Dr. Dre","Forgot About Dre","262"
"2019-10-09 07:58","Eminem","Beautiful","0"
"2019-10-09 07:58","Eminem","Lucky You (feat. Joyner Lucas)","5032"
"2019-10-09 07:58","Eminem","Shake That","0"
"2019-10-09 07:58","Eminem","Crack A Bottle","0"
"2019-10-09 07:58","Eminem","My Name Is","0"
"2019-10-09 07:58","Eminem","Superman","0"
"2019-10-09 07:58","Eminem","25 To Life","875"
"2019-10-09 07:58","Eminem","You Don't Know","0"
"2019-10-09 07:58","Eminem","Bitch Please II","0"
"2019-10-09 07:59","Eminem","Bad Husband (feat. X Ambassadors)","44602"
"2019-10-09 08:04","Eminem","Who Knew","270118"
"2019-10-09 08:39","Eminem","Steve Berman","5600"
"2019-10-09 10:24","Token","No Service","232590"
"2019-10-09 10:27","Token","Mail (Outro)","182562"
"2019-10-09 10:33","Token","YouTube Rapper (Bonus Track)","235105"
"2019-10-09 10:35","Token","Goodbye!! (Bonus Track)","136289"
"2019-10-09 10:36","Token","Code Red","54438"
"2019-10-10 07:19","NF","When I Grow Up","1025"
"2019-10-10 07:19","NF","Let Me Go","90293"
"2019-10-10 07:19","NF","Thing Called Love","2234"
"2019-10-10 07:19","NF","Green Lights","354"
"2019-10-10 07:23","NF","Nate","1458"
"2019-10-10 07:23","NF","Hate Myself","196870"
"2019-10-10 07:23","NF","Just Being Me","0"
"2019-10-10 07:23","NF","Lie","2127"
"2019-10-10 07:23","NF","Leave Me Alone","1016"
"2019-10-10 07:26","NF","Thinking","839"
"2019-10-10 07:26","NF","Mansion","167562"
"2019-10-10 07:30","NF","All I Have","2274"
"2019-10-10 07:30","NF","Returns","219655"
"2019-10-10 07:32","NF","Only","127892"
"2019-10-10 09:17","Eminem","Greatest","135375"
"2019-10-10 09:18","Ryan Caraveo","Peanut Butter Waffles","2188"
"2019-10-10 09:18","Ryan Caraveo","Deceived","2286"
"2019-10-10 09:18","Ryan Caraveo","Thrivin","5194"
"2019-10-10 09:18","Ryan Caraveo","Thrivin","1426"
"2019-10-10 09:18","Ryan Caraveo","Thrivin","9949"
"2019-10-10 09:18","Ryan Caraveo","Thrivin","85"
"2019-10-10 09:19","Ryan Caraveo","Battery","944"
"2019-10-10 09:19","Ryan Caraveo","Thrivin","2476"
"2019-10-10 09:19","Ryan Caraveo","Thrivin","1954"
"2019-10-10 09:19","Ryan Caraveo","III","1208"
"2019-10-10 09:19","Ryan Caraveo","Bill$","2184"
"2019-10-10 09:20","Ryan Caraveo","Peanut Butter Waffles","3805"
"2019-10-10 09:21","Ryan Caraveo","Thrivin","1336"
"2019-10-10 09:28","Ryan Caraveo","Battery","5752"
"2019-10-10 09:28","Ryan Caraveo","Thrivin","9949"
"2019-10-10 09:28","Ryan Caraveo","Bill$","187"
"2019-10-10 09:28","Ryan Caraveo","My Head Gets Loud","188"
"2019-10-10 09:28","Ryan Caraveo","Sick","25"
"2019-10-10 09:29","Ryan Caraveo","IV","9950"
"2019-10-10 09:30","Ryan Caraveo","Peanut Butter Waffles","9949"
"2019-10-10 09:52","Ryan Caraveo","Ø","39973"
"2019-10-10 09:55","Ryan Caraveo","Run","171179"
"2019-10-10 09:58","Ryan Caraveo","Sick","163076"
"2019-10-10 10:02","Ryan Caraveo","I","101088"
"2019-10-10 10:05","NF","Paralyzed","845"
"2019-10-10 10:05","NF","Like This","20953"
"2019-10-10 10:05","NF","WHY","776"
"2019-10-10 10:05","Ryan Caraveo","Bill$","64666"
"2019-10-10 10:05","NF","Wake Up","1303"
"2019-10-10 10:06","NF","The Search","26905"
"2019-10-10 10:06","NF","Grindin'","0"
"2019-10-10 10:06","NF","My Life","1830"
"2019-10-10 10:06","NF","Time - Edit","0"
"2019-10-10 10:06","NF","Hands Up","0"
"2019-10-10 10:12","NF","Warm Up","368511"
"2019-10-10 10:12","NF","Dreams","573"
"2019-10-10 10:12","NF","Lost In The Moment","0"
"2019-10-10 10:15","NF","Destiny","176555"
"2019-10-10 10:15","NF","Time - Edit","10453"
"2019-10-10 11:31","NF","Change","0"
"2019-10-10 11:31","NF","Notepad","32040"
"2019-10-10 11:31","NF","If You Want Love","857"
"2019-10-10 11:31","NF","Can You Hold Me","1497"
"2019-10-10 11:31","NF","Time","3420"
"2019-10-10 11:31","NF","Intro","0"
"2019-10-10 11:31","NF","Got You On My Mind","0"
"2019-10-10 11:31","Futuristic","Epiphany (feat. NF)","675"
"2019-10-10 11:31","NF","My Stress","1021"
"2019-10-10 11:31","NF","Oh Lord","0"
"2019-10-10 11:31","NF","Trauma","9580"
"2019-10-10 11:31","NF","No Excuses","1214"
"2019-10-10 11:31","NF","How Could You Leave Us","0"
"2019-10-10 11:31","NF","-Interlude-","624"
"2019-10-10 11:32","NF","Let You Down","0"
"2019-10-10 11:32","NF","Nate","0"
"2019-10-10 11:32","NF","I Miss The Days","521"
"2019-10-10 11:32","NF","Therapy Session","0"
"2019-10-10 11:32","NF","Remember This","743"
"2019-10-10 11:32","NF","Remember This","707"
"2019-10-10 11:32","NF","Options","17"
"2019-10-10 11:32","NF","Options","3778"
"2019-10-10 11:32","NF","10 Feet Down","98"
"2019-10-10 11:32","NF","Real","193"
"2019-10-10 11:32","NF","Only One","0"
"2019-10-10 11:32","NF","NO NAME","10"
"2019-10-10 11:35","NF","I Miss The Days","169712"
"2019-10-10 11:42","NF","Nate","449893"
"2019-10-10 11:44","NF","Lie","123009"
"2019-10-10 11:51","NF","Time","941"
"2019-10-10 11:52","Ryan Caraveo","Ø","39930"
"2019-10-10 14:36","Ryan Caraveo","Ø","2485"
"2019-10-10 14:39","Ryan Caraveo","Bill$","150894"
"2019-10-10 14:40","Ryan Caraveo","Thrivin","65060"
"2019-10-10 15:32","Token","Somewhere In Between","190932"
"2019-10-10 15:38","Token","No Service","414872"
"2019-10-10 15:40","Token","Mail (Outro)","105180"
"2019-10-10 16:35","Enkay47","Where Do I Go","9358"
"2019-10-10 16:42","Chris Webby","Best In The Burbs","80120"
"2019-10-10 16:45","Cryptic Wisdom","Open Up","180324"
"2019-10-10 16:50","Citizen Soldier","Weight of the World","164317"
"2019-10-10 16:51","Vin Jay","Addicted","9978"
"2019-10-10 16:51","Scru Face Jean","Dream Chaser","12475"
"2019-10-10 16:53","Dax","KILLSHOT 2","93277"
"2019-10-10 16:54","Joyner Lucas","Isis","7665"
"2019-10-10 16:54","Dax","All Night Long","69893"
"2019-10-10 17:01","Tech N9ne","Bad JuJu","561"
"2019-10-10 17:01","NF","Options","751"
"2019-10-10 17:01","Bad Meets Evil","Fast Lane","2295"
"2019-10-10 17:01","Joyner Lucas","ADHD","36003"
"2019-10-10 17:01","G-Eazy","1942","17215"
"2019-10-10 17:02","Token","Household Name","14364"
"2019-10-10 17:02","Token","Household Name","0"
"2019-10-10 17:05","Token","Somewhere In Between","191940"
"2019-10-10 17:08","Token","Household Name","168925"
"2019-10-10 17:10","Token","Rich For You","139375"
"2019-10-10 17:12","Token","Flamingo","136735"
"2019-10-10 17:19","Token","Well","411437"
"2019-10-10 17:19","Token","Suitcase and a Passport","812"
"2019-10-10 17:19","Token","Flamingo Video Shoot","4174"
"2019-10-10 17:19","Token","Same Difference","743"
"2019-10-10 17:19","Token","Mom Would Agree","1490"
"2019-10-10 17:19","Token","FBI","0"
"2019-10-10 17:19","Token","And You","350"
"2019-10-10 17:19","Token","Treehouse","140"
"2019-10-10 17:19","Token","7th Day","512"
"2019-10-10 17:25","Token","No Service","306935"
"2019-10-10 17:39","Token","Well","861714"
"2019-10-10 17:40","Token","Suitcase and a Passport","62812"
"2019-10-10 17:42","Token","Goodbye!! (Bonus Track)","136289"
"2019-10-10 17:47","Token","Doozy","252148"
"2019-10-10 17:51","NF","Leave Me Alone","266355"
"2019-10-10 17:52","NF","Thinking","62807"
"2019-10-10 17:52","NF","Only","14320"
"2019-10-10 17:52","Witt Lowry","Yikes","648"
"2019-10-10 17:52","Witt Lowry","Oxygin","1794"
"2019-10-10 17:52","NF","Returns","2354"
"2019-10-10 17:55","Witt Lowry","Reaper","160045"
"2019-10-10 17:59","Witt Lowry","Nevers Road","155503"
"2019-10-10 17:59","Witt Lowry","Losing You (feat. Max)","4200"
"2019-10-11 02:12","Dax","SELF PROCLAIMED 2","148085"
"2019-10-11 02:15","Dax","My Last Words","174168"
"2019-10-11 02:16","Dax","Don't Wanna Die Today","9586"
"2019-10-11 02:16","Dax","I Want","70832"
"2019-10-11 02:20","Hopsin","Caught In The Rain","233960"
"2019-10-11 02:24","NF","The Search","248040"
"2019-10-11 02:24","Token","Somewhere In Between","7839"
"2019-10-11 02:24","Dizzy Wright","No Rush","2794"
"2019-10-11 02:29","Enkay47","Confessions","255165"
"2019-10-11 02:29","Immortal Technique","Positive Balance","16336"
"2019-10-11 02:30","Krizz Kaliko","Getcha Life Right","73543"
"2019-10-11 02:31","Rittz","Switch Lanes","58907"
"2019-10-11 02:32","Jez Dior","Lucky Enough","29978"
"2019-10-11 02:32","Chris Webby","Slow Down (feat. Anoyd & Jitta On The Track)","2932"
"2019-10-11 02:32","AK","Like I Got It","12320"
"2019-10-11 02:34","Witt Lowry","Welcome","122799"
"2019-10-11 02:38","Witt Lowry","Hurt","260769"
"2019-10-11 02:43","Witt Lowry","Alone","250385"
"2019-10-11 02:47","Witt Lowry","Crash","260298"
"2019-10-11 02:48","Witt Lowry","Proud","10635"
"2019-10-11 02:52","Witt Lowry","Debt","238415"
"2019-10-11 02:52","Witt Lowry","Ghost","34865"
"2019-10-11 02:56","Witt Lowry","Oxygin","75960"
"2019-10-11 02:59","Tech N9ne","Bass Ackwards","157717"
"2019-10-11 03:02","Tech N9ne","Habanero","185984"
"2019-10-11 03:03","Krizz Kaliko","Ti**ies","428"
"2019-10-11 03:03","Five Finger Death Punch","Mama Said Knock You Out","55079"
"2019-10-11 03:03","Tech N9ne","Speedom (Wwc2)","1350"
"2019-10-11 03:03","Tech N9ne","So Dope (They Wanna)","191"
"2019-10-11 03:03","Tech N9ne","Slacker","826"
"2019-10-11 03:05","Tech N9ne","Dwamn","96553"
"2019-10-11 03:07","Tech N9ne","No K","133013"
"2019-10-11 03:18","Rob Bailey & The Hustle Standard","Beast - Southpaw Remix","78550"
"2019-10-11 03:21","G-Eazy","Marilyn (feat. Dominique Le Jeune)","767"
"2019-10-11 03:21","G-Eazy","Spectacular Now","1870"
"2019-10-11 03:21","G-Eazy","Too Loud (feat. Nef The Pharaoh)","3362"
"2019-10-11 03:21","G-Eazy","Endless Summer Freestyle","1090"
"2019-10-11 03:21","G-Eazy","Bang","914"
"2019-10-11 03:21","G-Eazy","Random","21364"
"2019-10-11 03:21","G-Eazy","Order More","110227"
"2019-10-11 03:23","Machine Gun Kelly","Sex Drive","123167"
"2019-10-11 03:26","Machine Gun Kelly","el Diablo","119027"
"2019-10-11 03:32","Machine Gun Kelly","Hollywood Whore","147221"
"2019-10-11 03:35","Machine Gun Kelly","Glass House (feat. Naomi Wild)","201740"
"2019-10-11 03:37","Machine Gun Kelly","A Message From The Count","1317"
"2019-10-11 03:37","Machine Gun Kelly","Burning Memories (feat. Lil Skies)","145872"
"2019-10-11 03:40","Machine Gun Kelly","FLOOR 13","172145"
"2019-10-11 03:41","Machine Gun Kelly","Truck Norris Interlude","1355"
"2019-10-11 03:41","Machine Gun Kelly","Roulette","59901"
"2019-10-11 03:43","Machine Gun Kelly","Death In My Pocket","73740"
"2019-10-11 03:44","Machine Gun Kelly","Candy (feat. Trippie Redd)","105263"
"2019-10-11 04:28","Ryan Caraveo","Bubbles","164309"
"2019-10-11 04:31","Ryan Caraveo","Like We Own This Place","195000"
"2019-10-11 04:32","Ryan Caraveo","Bang","5796"
"2019-10-11 04:32","Ryan Caraveo","Deceived","930"
"2019-10-11 04:35","Ryan Caraveo","Perfect World","0"
"2019-10-11 04:35","Ryan Caraveo","Battery","0"
"2019-10-11 04:35","Ryan Caraveo","Peanut Butter Waffles","0"
"2019-10-11 04:35","Ryan Caraveo","Supernova (feat. Tezatalks)","544"
"2019-10-11 04:35","Ryan Caraveo","Ten Times","0"
"2019-10-11 04:35","Ryan Caraveo","Land of the Grey","0"
"2019-10-11 04:35","Ryan Caraveo","Pumpkin Pie","0"
"2019-10-11 04:35","Ryan Caraveo","Thrivin","756"
"2019-10-11 04:35","Ryan Caraveo","My Head Gets Loud","0"
"2019-10-11 04:35","Ryan Caraveo","Paradise","0"
"2019-10-11 04:35","Ryan Caraveo","Legend","0"
"2019-10-11 04:35","Ryan Caraveo","Ghost","602"
"2019-10-11 04:35","Ryan Caraveo","Jealousy","0"
"2019-10-11 04:35","Ryan Caraveo","All of My Soul","165620"
"2019-10-11 04:36","Ryan Caraveo","We Don't Need 'Em","67750"
"2019-10-11 10:34","Ryan Caraveo","Run","931"
"2019-10-11 10:41","Dax","KILLSHOT 2","197459"
"2019-10-11 10:42","Dax","Wack Ass Rappers 2","60703"
"2019-10-11 10:45","Dax","I Been That (feat. Emiway Bantai)","201698"
"2019-10-11 10:51","Futuristic","The Greatest","214819"
"2019-10-11 10:53","Futuristic","No Way","111182"
"2019-10-11 10:57","Futuristic","Man on a Mission","241681"
"2019-10-11 11:01","Futuristic","Od (feat. D Pryde)","234931"
"2019-10-11 11:03","Futuristic","Not Enough","146685"
"2019-10-11 11:06","Futuristic","Whatever I Want","202933"
"2019-10-11 11:07","Futuristic","Let's Do Somethin","50431"
"2019-10-11 11:08","Futuristic","Catch You","16694"
"2019-10-11 11:08","Futuristic","Raw (feat. Samson)","3438"
"2019-10-11 11:11","Futuristic","Too Easy","167438"
"2019-10-11 11:14","Futuristic","Call of Duty (feat. Castro)","183431"
"2019-10-11 11:17","Futuristic","The Rise (feat. Devvon Terrell)","185196"
"2019-10-11 11:20","Futuristic","Music Saved My Life","23750"
"2019-10-11 11:21","Ed Sheeran","Remember The Name (feat. Eminem & 50 Cent)","69685"
"2019-10-11 11:21","Eminem","Walk On Water","5685"
"2019-10-11 11:22","Eminem","Chloraseptic (feat. 2 Chainz & Phresher) - Remix","4943"
"2019-10-11 11:24","Ed Sheeran","Remember The Name (feat. Eminem & 50 Cent)","149934"
"2019-10-11 16:50","Dax","I Been That (feat. Emiway Bantai)","201874"
"2019-10-11 16:51","Dax","I Want","30151"
"2019-10-11 16:53","Dax","SELF PROCLAIMED 2","98840"
"2019-10-11 16:55","Dax","My Last Words","96120"
"2019-10-11 16:57","Mads Veslelia","You & Slim","104426"
"2019-10-11 17:04","Mads Veslelia","You & Slim","87252"
"2019-10-11 17:05","Mads Veslelia","Blow","44262"
"2019-10-11 17:05","Mads Veslelia","House Parties over Clubbing","14625"
"2019-10-11 17:07","Mads Veslelia","Can't Back Down","38162"
"2019-10-11 17:08","Mads Veslelia","We Are","54571"
"2019-10-11 17:08","Mads Veslelia","More Than Crazy","3501"
"2019-10-11 17:09","Mads Veslelia","Can't Shut Me Down","38390"
"2019-10-11 17:10","Mads Veslelia","Devil Whisper","63034"
"2019-10-11 17:10","Mads Veslelia","Halloween","16741"
"2019-10-11 17:14","Machine Gun Kelly","World Series","188692"
"2019-10-11 17:14","Machine Gun Kelly","Runnin'","1582"
"2019-10-11 17:14","Machine Gun Kelly","Bad Things (with Camila Cabello)","281"
"2019-10-11 17:14","Machine Gun Kelly","A Little More","0"
"2019-10-11 17:14","Machine Gun Kelly","End Of The Road","0"
"2019-10-11 17:16","Sleeping With Sirens","Alone (feat. MGK)","106924"
"2019-10-11 17:20","Machine Gun Kelly","Alpha Omega","154640"
"2019-10-11 17:28","Machine Gun Kelly","27","149022"
"2019-10-11 17:29","Machine Gun Kelly","Bad Mother F*cker","61138"
"2019-10-11 17:51","blackbear","e.z. (feat. Machine Gun Kelly)","145400"
"2019-10-12 19:46","Token","Well","329884"
"2019-10-12 19:49","Token","Shavings","218798"
"2019-10-12 19:50","Token","Perfect","39975"
"2019-10-12 19:53","Eminem","Lucky You (feat. Joyner Lucas)","174561"
"2019-10-12 19:55","Eminem","Stepping Stone","26"
"2019-10-12 19:55","Eminem","Not Alike (feat. Royce Da 5'9)","132984"
"2019-10-12 19:55","Eminem","Not Alike (feat. Royce Da 5'9)","0"
"2019-10-12 19:55","Eminem","Kamikaze","422"
"2019-10-12 20:00","Eminem","Not Alike (feat. Royce Da 5'9)","281136"
"2019-10-12 20:00","Eminem","Kamikaze","7792"
"2019-10-12 20:05","Eminem","Chloraseptic (feat. 2 Chainz & Phresher) - Remix","242211"
"2019-10-12 20:11","NF","NO NAME","358168"
"2019-10-12 20:12","NF","Leave Me Alone","1662"
"2019-10-12 20:15","NF","Leave Me Alone","198290"
"2019-10-12 20:19","NF","Nate","280200"
"2019-10-12 20:20","NF","Time","932"
"2019-10-13 14:50","NF","My Stress","225062"
"2019-10-13 14:54","NF","Time","232837"
"2019-10-13 14:54","NF","Returns","9674"
"2019-10-13 14:56","NF","Like This","116154"
"2019-10-13 15:34"," Cryptocurrency & Bitcoin discussion Mountain Crypto your host Shane Ripley","Well Token Review","39971"
"2019-10-13 15:37","Token","Well","144005"
"2019-10-13 15:41","Machine Gun Kelly","FLOOR 13","194873"
"2019-10-13 15:44","Machine Gun Kelly","Roulette","182622"
"2019-10-13 15:45","Machine Gun Kelly","Truck Norris Interlude","52652"
"2019-10-13 15:46","Machine Gun Kelly","Death In My Pocket","78831"
"2019-10-13 15:50","Machine Gun Kelly","Candy (feat. Trippie Redd)","221590"
"2019-10-13 15:52","Machine Gun Kelly","Waste Love (feat. Madison Love)","138952"
"2019-10-13 16:00","Machine Gun Kelly","5:3666","194889"
"2019-10-13 16:02","Machine Gun Kelly","I Think I'm OKAY (with YUNGBLUD & Travis Barker)","169397"
"2019-10-13 16:07","Machine Gun Kelly","el Diablo","146264"
"2019-10-13 16:41","Machine Gun Kelly","Hollywood Whore","46135"
"2019-10-13 19:08","NF","Options","3710"
"2019-10-13 19:11","NF","Options","5484"
"2019-10-13 19:11","NF","My Stress","156942"
"2019-10-13 19:11","NF","No Excuses","2033"
"2019-10-13 19:11","NF","The Search","23440"
"2019-10-13 19:17","NF","The Search","225464"
"2019-10-13 19:21","NF","Only","285589"
"2019-10-13 19:25","NF","I Miss The Days","237302"
"2019-10-13 19:30","NF","Nate","274620"
"2019-10-13 19:34","NF","Returns","223995"
"2019-10-13 19:36","NF","When I Grow Up","149021"
"2019-10-13 19:39","NF","Options","192768"
"2019-10-13 19:44","NF","Leave Me Alone","252710"
"2019-10-13 19:47","NF","Change","216291"
"2019-10-13 19:51","NF","Let Me Go","239795"
"2019-10-13 19:55","Token","Well","207242"
"2019-10-13 19:59","Token","No Service","275061"
